_collected_at,airline,arrAirport,arrAirportEng,arrvAirportCode,codeshare,depAirport,depAirportCode,depAirportEng,estimateddatetime,fgenTime,fid,flightid,io,line,masterflightid,rmkKor,scheduledatetime,searchday
2026-09-19T22:18:31+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609182026,20260918235906,0000000000000013131769,BX8827,O,국내,BX8827,출발,202609182000,20260918
2026-09-19T22:18:31+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609182026,20260918235905,0000000000000013131769,OZ8827,O,국내,BX8827,출발,202609182000,20260918
2026-09-19T22:18:31+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609180848,20260918235907,0000000000000012797350,BX8100,O,국내,BX8100,출발,202609180830,20260918
2026-09-19T22:18:31+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609180848,20260918235904,0000000000000012797350,OZ8100,O,국내,BX8100,출발,202609180830,20260918
2026-09-19T22:18:31+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609180858,20260918235904,0000000000000012842534,KE1512,O,국내,,출발,202609180845,20260918
2026-09-19T22:18:31+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609180929,20260918235907,0000000000000012797740,BX8106,O,국내,BX8106,출발,202609180910,20260918
2026-09-19T22:18:31+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609180929,20260918235904,0000000000000012797740,OZ8106,O,국내,BX8106,출발,202609180910,20260918
2026-09-19T22:18:31+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609181000,20260918235907,0000000000000012998645,BX8102,O,국내,BX8102,출발,202609180930,20260918
2026-09-19T22:18:31+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609181000,20260918235904,0000000000000012998645,OZ8102,O,국내,BX8102,출발,202609180930,20260918
2026-09-19T22:18:31+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609181022,20260918235907,0000000000000012798460,BX8136,O,국내,BX8136,출발,202609180945,20260918
2026-09-19T22:18:31+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609181022,20260918235904,0000000000000012798460,OZ8136,O,국내,BX8136,출발,202609180945,20260918
2026-09-19T22:18:31+09:00,이스타항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609181025,20260918235905,0000000000000013176276,ZE902,O,국내,,출발,202609180955,20260918
2026-09-19T22:18:31+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609181055,20260918235907,0000000000000012775224,7C504,O,국내,,출발,202609181045,20260918
2026-09-19T22:18:31+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609181318,20260918235905,0000000000000013100047,LJ562,O,국내,,출발,202609181300,20260918
2026-09-19T22:18:31+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609181330,20260918235907,0000000000000012775644,7C506,O,국내,,출발,202609181300,20260918
2026-09-19T22:18:31+09:00,에어부산,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609181405,20260918235907,0000000000000012799300,BX8182,O,국내,,출발,202609181315,20260918
2026-09-19T22:18:31+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609181332,20260918235905,0000000000000012799720,BX8108,O,국내,BX8108,출발,202609181320,20260918
2026-09-19T22:18:31+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609181332,20260918235904,0000000000000012799720,OZ8108,O,국내,BX8108,출발,202609181320,20260918
2026-09-19T22:18:31+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609181440,20260918235906,0000000000000012776064,7C508,O,국내,,출발,202609181405,20260918
2026-09-19T22:18:31+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609181517,20260918235905,0000000000000012842954,KE1538,O,국내,,출발,202609181450,20260918
2026-09-19T22:18:31+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609181557,20260918235906,0000000000000012800140,BX8110,O,국내,BX8110,출발,202609181500,20260918
2026-09-19T22:18:31+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609181557,20260918235904,0000000000000012800140,OZ8110,O,국내,BX8110,출발,202609181500,20260918
2026-09-19T22:18:31+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609181531,20260918235904,0000000000000012776484,7C510,O,국내,,출발,202609181510,20260918
2026-09-19T22:18:31+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609181716,20260918235905,0000000000000012800560,BX8112,O,국내,BX8112,출발,202609181630,20260918
