_collected_at,airline,arrAirport,arrAirportCode,arrAirportEng,arrvAirportCode,codeshare,depAirport,depAirportCode,depAirportEng,estimateddatetime,fgenTime,fid,flightid,io,line,masterflightid,rmkKor,scheduledatetime,searchday
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,덴파사르,DPS,DENPASAR,202609150759,20260915235907,0000000000000012734040,BX602,I,국제,,도착,202609150755,20260915
2026-09-16T12:06:05+09:00,대한항공,부산/김해,PUS,GIMHAE,,N,서울/김포,GMP,GIMPO,202609150752,20260915235907,0000000000000012810157,KE1803,I,국내,,도착,202609150805,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,싱가폴/싱가포르,SIN,SINGAPORE,202609150713,20260915235904,0000000000000013074775,7C2662,I,국제,,도착,202609150810,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,다낭,DAD,DANANG,202609150807,20260915235905,0000000000000013170711,BX7325,I,국제,,도착,202609150825,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609150814,20260915235906,0000000000000012788229,BX8803,I,국내,BX8803,도착,202609150830,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609150814,20260915235907,0000000000000012788229,OZ8803,I,국내,BX8803,도착,202609150830,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609150845,20260915235906,0000000000000012774855,7C502,I,국내,,도착,202609150850,20260915
2026-09-16T12:06:05+09:00,대한항공,부산/김해,PUS,GIMHAE,,N,서울/김포,GMP,GIMPO,202609150852,20260915235907,0000000000000012824589,KE1807,I,국내,,도착,202609150910,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609150916,20260915235907,0000000000000012812677,OZ9783,I,국제,KE1403,도착,202609150930,20260915
2026-09-16T12:06:05+09:00,중화항공,부산/김해,PUS,GIMHAE,,N,타이페이/타오위안,TPE,TAOYUAN,202609150909,20260915235905,0000000000000012862171,CI190,I,국제,,도착,202609150930,20260915
2026-09-16T12:06:05+09:00,가루다인도네시아,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609150916,20260915235907,0000000000000012812677,GA9989,I,국제,KE1403,도착,202609150930,20260915
2026-09-16T12:06:05+09:00,델타항공,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609150916,20260915235907,0000000000000012812677,DL7931,I,국제,KE1403,도착,202609150930,20260915
2026-09-16T12:06:05+09:00,대한항공,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609150916,20260915235905,0000000000000012812677,KE1403,I,국제,KE1403,도착,202609150930,20260915
2026-09-16T12:06:05+09:00,이스타항공,부산/김해,PUS,GIMHAE,,N,알마티,ALA,ALMATY,202609150956,20260915235906,0000000000000013164874,ZE936,I,국제,,도착,202609150935,20260915
2026-09-16T12:06:05+09:00,대한항공,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609150929,20260915235905,0000000000000012842529,KE1512,I,국내,,도착,202609150945,20260915
2026-09-16T12:06:05+09:00,비엣젯항공,부산/김해,PUS,GIMHAE,,N,나트랑,CXR,NHA TRANG,202609151018,20260915235905,0000000000000013170188,VJ918,I,국제,,도착,202609150950,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,후쿠오카,FUK,FUKUOKA,202609150937,20260915235904,0000000000000012708772,7C1452,I,국제,,도착,202609151000,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609151003,20260915235907,0000000000000013131300,OZ8807,I,국내,BX8807,도착,202609151010,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609151003,20260915235905,0000000000000013131300,BX8807,I,국내,BX8807,도착,202609151010,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609151000,20260915235906,0000000000000012797735,BX8106,I,국내,BX8106,도착,202609151020,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609151000,20260915235905,0000000000000012797735,OZ8106,I,국내,BX8106,도착,202609151020,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,후쿠오카,FUK,FUKUOKA,202609151015,20260915235907,0000000000000013163783,BX147,I,국제,,도착,202609151030,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609151031,20260915235907,0000000000000012797863,OZ8102,I,국내,BX8102,도착,202609151030,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609151031,20260915235907,0000000000000012797863,BX8102,I,국내,BX8102,도착,202609151030,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609151046,20260915235907,0000000000000012798455,OZ8136,I,국내,BX8136,도착,202609151050,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609151046,20260915235904,0000000000000012798455,BX8136,I,국내,BX8136,도착,202609151050,20260915
2026-09-16T12:06:05+09:00,스타럭스항공,부산/김해,PUS,GIMHAE,,N,타이페이/타오위안,TPE,TAOYUAN,202609151039,20260915235904,0000000000000013165570,JX1900,I,국제,,도착,202609151055,20260915
2026-09-16T12:06:05+09:00,중화항공,부산/김해,PUS,GIMHAE,,N,타이페이/타오위안,TPE,TAOYUAN,202609151101,20260915235904,0000000000000012861614,CI188,I,국제,,도착,202609151115,20260915
2026-09-16T12:06:05+09:00,스타럭스항공,부산/김해,PUS,GIMHAE,,N,타이중/칭취안강,RMQ,CINGCYUANGANG,202609151110,20260915235906,0000000000000013026043,JX310,I,국제,,도착,202609151130,20260915
2026-09-16T12:06:05+09:00,대한항공,부산/김해,PUS,GIMHAE,,N,서울/김포,GMP,GIMPO,202609151132,20260915235906,0000000000000012828189,KE1811,I,국내,,도착,202609151135,20260915
2026-09-16T12:06:05+09:00,상해항공,부산/김해,PUS,GIMHAE,,Y,상하이/푸동,PVG,PUDONG,202609151129,20260915235905,0000000000000012864332,FM3085,I,국제,MU5043,도착,202609151135,20260915
2026-09-16T12:06:05+09:00,중국동방항공,부산/김해,PUS,GIMHAE,,Y,상하이/푸동,PVG,PUDONG,202609151129,20260915235906,0000000000000012864332,MU5043,I,국제,MU5043,도착,202609151135,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,베이징(서우두)/서우두,PEK,BEIJING CAPITAL,202609151135,20260915235905,0000000000000012743702,OZ6836,I,국제,CA129,도착,202609151145,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609151140,20260915235907,0000000000000012775219,7C504,I,국내,,도착,202609151145,20260915
2026-09-16T12:06:05+09:00,중국국제항공,부산/김해,PUS,GIMHAE,,Y,베이징(서우두)/서우두,PEK,BEIJING CAPITAL,202609151135,20260915235905,0000000000000012743702,CA129,I,국제,CA129,도착,202609151145,20260915
2026-09-16T12:06:05+09:00,트리니티항공,부산/김해,PUS,GIMHAE,,N,서울/김포,GMP,GIMPO,202609151154,20260915235904,0000000000000013035787,TW923,I,국내,,도착,202609151155,20260915
2026-09-16T12:06:05+09:00,진에어,부산/김해,PUS,GIMHAE,,N,후쿠오카,FUK,FUKUOKA,202609151143,20260915235905,0000000000000012720924,LJ292,I,국제,,도착,202609151155,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609151148,20260915235905,0000000000000012789035,OZ8809,I,국내,BX8809,도착,202609151200,20260915
2026-09-16T12:06:05+09:00,트리니티항공,부산/김해,PUS,GIMHAE,,N,후쿠오카,FUK,FUKUOKA,202609151150,20260915235906,0000000000000012718436,TW232,I,국제,,도착,202609151200,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609151148,20260915235906,0000000000000012789035,BX8809,I,국내,BX8809,도착,202609151200,20260915
2026-09-16T12:06:05+09:00,이스타항공,부산/김해,PUS,GIMHAE,,N,후쿠오카,FUK,FUKUOKA,202609151138,20260915235906,0000000000000013175991,ZE942,I,국제,,도착,202609151210,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,오사카/간사이,KIX,KANSAI,202609151157,20260915235906,0000000000000013154315,7C1352,I,국제,,도착,202609151210,20260915
2026-09-16T12:06:05+09:00,진에어,부산/김해,PUS,GIMHAE,,N,오사카/간사이,KIX,KANSAI,202609151215,20260915235906,0000000000000013135706,LJ256,I,국제,,도착,202609151225,20260915
2026-09-16T12:06:05+09:00,진에어,부산/김해,PUS,GIMHAE,,N,나고야/주부,NGO,CHUBU CENTRAIR,202609151226,20260915235904,0000000000000012722034,LJ376,I,국제,,도착,202609151230,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,오사카/간사이,KIX,KANSAI,202609151240,20260915235905,0000000000000013172124,BX123,I,국제,,도착,202609151240,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609151243,20260915235907,0000000000000012789455,OZ8811,I,국내,BX8811,도착,202609151245,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609151243,20260915235906,0000000000000012789455,BX8811,I,국내,BX8811,도착,202609151245,20260915
2026-09-16T12:06:05+09:00,이스타항공,부산/김해,PUS,GIMHAE,,N,오사카/간사이,KIX,KANSAI,202609151252,20260915235904,0000000000000013090069,ZE914,I,국제,,도착,202609151255,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,후쿠오카,FUK,FUKUOKA,202609151234,20260915235907,0000000000000012989114,BX141,I,국제,,도착,202609151300,20260915
2026-09-16T12:06:05+09:00,진에어,부산/김해,PUS,GIMHAE,,N,도쿄/나리타,NRT,TOKYO/NARITA,202609151313,20260915235906,0000000000000013157394,LJ222,I,국제,,도착,202609151300,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,도쿄/나리타,NRT,TOKYO/NARITA,202609151208,20260915235904,0000000000000012711568,7C1152,I,국제,,도착,202609151300,20260915
2026-09-16T12:06:05+09:00,이스타항공,부산/김해,PUS,GIMHAE,,N,오키나와,OKA,OKINAWA,202609151255,20260915235904,0000000000000012747811,ZE964,I,국제,,도착,202609151300,20260915
2026-09-16T12:06:05+09:00,진에어,부산/김해,PUS,GIMHAE,,N,오키나와,OKA,OKINAWA,202609151311,20260915235907,0000000000000012721614,LJ372,I,국제,,도착,202609151305,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,도쿄/나리타,NRT,TOKYO/NARITA,202609151306,20260915235904,0000000000000013164039,BX111,I,국제,,도착,202609151315,20260915
2026-09-16T12:06:05+09:00,캐세이퍼시픽항공,부산/김해,PUS,GIMHAE,,Y,홍콩,HKG,HONG KONG,202609151316,20260915235905,0000000000000013088036,CX5674,I,국제,UO674,도착,202609151335,20260915
2026-09-16T12:06:05+09:00,홍콩익스프레스,부산/김해,PUS,GIMHAE,,Y,홍콩,HKG,HONG KONG,202609151316,20260915235906,0000000000000013088036,UO674,I,국제,UO674,도착,202609151335,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609151334,20260915235905,0000000000000012789875,OZ8813,I,국내,BX8813,도착,202609151345,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609151334,20260915235906,0000000000000012789875,BX8813,I,국내,BX8813,도착,202609151345,20260915
2026-09-16T12:06:05+09:00,진에어,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609151447,20260915235904,0000000000000013100042,LJ562,I,국내,,도착,202609151400,20260915
2026-09-16T12:06:05+09:00,상해항공,부산/김해,PUS,GIMHAE,,Y,상하이/푸동,PVG,PUDONG,202609151336,20260915235907,0000000000000012858300,FM8759,I,국제,KE2072,도착,202609151400,20260915
2026-09-16T12:06:05+09:00,대한항공,부산/김해,PUS,GIMHAE,,Y,상하이/푸동,PVG,PUDONG,202609151336,20260915235906,0000000000000012858300,KE2072,I,국제,KE2072,도착,202609151400,20260915
2026-09-16T12:06:05+09:00,중국동방항공,부산/김해,PUS,GIMHAE,,Y,상하이/푸동,PVG,PUDONG,202609151336,20260915235907,0000000000000012858300,MU8955,I,국제,KE2072,도착,202609151400,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609151355,20260915235905,0000000000000012775639,7C506,I,국내,,도착,202609151405,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609151412,20260915235907,0000000000000012799295,OZ8182,I,국내,BX8182,도착,202609151420,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609151412,20260915235905,0000000000000012799295,BX8182,I,국내,BX8182,도착,202609151420,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609151404,20260915235906,0000000000000012799715,OZ8108,I,국내,BX8108,도착,202609151425,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609151404,20260915235907,0000000000000012799715,BX8108,I,국내,BX8108,도착,202609151425,20260915
2026-09-16T12:06:05+09:00,일본항공,부산/김해,PUS,GIMHAE,,Y,도쿄/나리타,NRT,TOKYO/NARITA,202609151439,20260915235906,0000000000000012859470,JL5231,I,국제,KE2130,도착,202609151455,20260915
2026-09-16T12:06:05+09:00,대한항공,부산/김해,PUS,GIMHAE,,Y,도쿄/나리타,NRT,TOKYO/NARITA,202609151439,20260915235907,0000000000000012859470,KE2130,I,국제,KE2130,도착,202609151455,20260915
2026-09-16T12:06:05+09:00,대한항공,부산/김해,PUS,GIMHAE,,N,서울/김포,GMP,GIMPO,202609151450,20260915235907,0000000000000013090332,KE1819,I,국내,,도착,202609151505,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609151502,20260915235905,0000000000000012776059,7C508,I,국내,,도착,202609151505,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609151524,20260915235907,0000000000000013121671,OZ8817,I,국내,BX8817,도착,202609151525,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609151524,20260915235904,0000000000000013121671,BX8817,I,국내,BX8817,도착,202609151525,20260915
2026-09-16T12:06:05+09:00,중화항공,부산/김해,PUS,GIMHAE,,Y,타이페이/타오위안,TPE,TAOYUAN,202609151534,20260915235905,0000000000000012989739,CI9686,I,국제,7C6152,도착,202609151530,20260915
2026-09-16T12:06:05+09:00,대한항공,부산/김해,PUS,GIMHAE,,Y,타이페이/타오위안,TPE,TAOYUAN,202609151511,20260915235906,0000000000000012859260,KE2086,I,국제,KE2086,도착,202609151530,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,삿포로,CTS,SAPPORO,202609151530,20260915235905,0000000000000012735139,BX181,I,국제,,도착,202609151530,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,청도/칭다오,TAO,QINGDAO,202609151518,20260915235907,0000000000000013119643,BX322,I,국제,,도착,202609151530,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,PUS,GIMHAE,,Y,타이페이/타오위안,TPE,TAOYUAN,202609151534,20260915235906,0000000000000012989739,7C6152,I,국제,7C6152,도착,202609151530,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,오사카/간사이,KIX,KANSAI,202609151548,20260915235906,0000000000000013163791,BX125,I,국제,,도착,202609151530,20260915
2026-09-16T12:06:05+09:00,대한항공,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609151551,20260915235906,0000000000000012842949,KE1538,I,국내,,도착,202609151555,20260915
2026-09-16T12:06:05+09:00,트리니티항공,부산/김해,PUS,GIMHAE,,N,서울/김포,GMP,GIMPO,202609151555,20260915235905,0000000000000013115154,TW925,I,국내,,도착,202609151555,20260915
2026-09-16T12:06:05+09:00,이스타항공,부산/김해,PUS,GIMHAE,,N,구마모도/구마모토,KMJ,KUMAMOTO,202609151543,20260915235907,0000000000000013175987,ZE968,I,국제,,도착,202609151555,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,후쿠오카,FUK,FUKUOKA,202609151557,20260915235905,0000000000000013154503,7C1454,I,국제,,도착,202609151600,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,쉬지아쭈앙(석가장)/스자좡,SJW,SHIJIAZHUANG,202609151536,20260915235904,0000000000000012708012,7C8852,I,국제,,도착,202609151600,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609151611,20260915235905,0000000000000012800135,BX8110,I,국내,BX8110,도착,202609151610,20260915
2026-09-16T12:06:05+09:00,대한항공,부산/김해,PUS,GIMHAE,,Y,청도/칭다오,TAO,QINGDAO,202609151600,20260915235905,0000000000000012858630,KE2082,I,국제,KE2082,도착,202609151610,20260915
2026-09-16T12:06:05+09:00,상해항공,부산/김해,PUS,GIMHAE,,Y,청도/칭다오,TAO,QINGDAO,202609151600,20260915235907,0000000000000012858630,FM8762,I,국제,KE2082,도착,202609151610,20260915
2026-09-16T12:06:05+09:00,중국동방항공,부산/김해,PUS,GIMHAE,,Y,청도/칭다오,TAO,QINGDAO,202609151600,20260915235907,0000000000000012858630,MU8943,I,국제,KE2082,도착,202609151610,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609151611,20260915235907,0000000000000012800135,OZ8110,I,국내,BX8110,도착,202609151610,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609151605,20260915235904,0000000000000012776479,7C510,I,국내,,도착,202609151620,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,대용/장가계,DYG,ZHANG JIA JIE,202609151614,20260915235906,0000000000000013163166,BX372,I,국제,,도착,202609151635,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,도쿄/나리타,NRT,TOKYO/NARITA,202609151701,20260915235904,0000000000000012990219,7C1154,I,국제,,도착,202609151640,20260915
2026-09-16T12:06:05+09:00,중국동방항공,부산/김해,PUS,GIMHAE,,Y,상하이/푸동,PVG,PUDONG,202609151603,20260915235907,0000000000000012742776,MU8605,I,국제,FM829,도착,202609151650,20260915
2026-09-16T12:06:05+09:00,상해항공,부산/김해,PUS,GIMHAE,,Y,상하이/푸동,PVG,PUDONG,202609151603,20260915235904,0000000000000012742776,FM829,I,국제,FM829,도착,202609151650,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,후쿠오카,FUK,FUKUOKA,202609151709,20260915235905,0000000000000012731359,BX145,I,국제,,도착,202609151655,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,타이페이/타오위안,TPE,TAOYUAN,202609151628,20260915235905,0000000000000012727100,BX794,I,국제,,도착,202609151705,20260915
2026-09-16T12:06:05+09:00,트리니티항공,부산/김해,PUS,GIMHAE,,N,오사카/간사이,KIX,KANSAI,202609151651,20260915235906,0000000000000012716534,TW322,I,국제,,도착,202609151705,20260915
2026-09-16T12:06:05+09:00,진에어,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609151807,20260915235906,0000000000000012697081,LJ564,I,국내,,도착,202609151740,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609151753,20260915235906,0000000000000012800555,OZ8112,I,국내,BX8112,도착,202609151740,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609151753,20260915235905,0000000000000012800555,BX8112,I,국내,BX8112,도착,202609151740,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609151748,20260915235905,0000000000000013131532,BX8821,I,국내,BX8821,도착,202609151745,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609151748,20260915235907,0000000000000013131532,OZ8821,I,국내,BX8821,도착,202609151745,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,가오슝,KHH,KAOHSIUNG,202609151734,20260915235905,0000000000000012727760,BX796,I,국제,,도착,202609151755,20260915
