_collected_at,airline,arrAirport,arrAirportCode,arrAirportEng,arrvAirportCode,codeshare,depAirport,depAirportCode,depAirportEng,estimateddatetime,fgenTime,fid,flightid,io,line,masterflightid,rmkKor,scheduledatetime,searchday
2026-09-16T12:05:52+09:00,이스타항공,부산/김해,PUS,GIMHAE,,N,타이페이/타오위안,TPE,TAOYUAN,202609130604,20260913235907,0000000000000013175153,ZE988,I,국제,,도착,202609130605,20260913
2026-09-16T12:05:52+09:00,베트남항공,부산/김해,PUS,GIMHAE,,N,나트랑,CXR,NHA TRANG,202609130618,20260913235906,0000000000000013171970,VN434,I,국제,,도착,202609130605,20260913
2026-09-16T12:05:52+09:00,이스타항공,부산/김해,PUS,GIMHAE,,N,타이페이/타오위안,TPE,TAOYUAN,202609130616,20260913235907,0000000000000013143662,ZE984,I,국제,,도착,202609130610,20260913
2026-09-16T12:05:52+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,타이페이/타오위안,TPE,TAOYUAN,202609130611,20260913235906,0000000000000012710325,7C6154,I,국제,,도착,202609130610,20260913
2026-09-16T12:05:52+09:00,진에어,부산/김해,PUS,GIMHAE,,N,타이페이/타오위안,TPE,TAOYUAN,202609130606,20260913235905,0000000000000012722241,LJ752,I,국제,,도착,202609130615,20260913
2026-09-16T12:05:52+09:00,진에어,부산/김해,PUS,GIMHAE,,N,괌,GUM,GUAM,202609130602,20260913235907,0000000000000012724772,LJ922,I,국제,,도착,202609130615,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,나트랑,CXR,NHA TRANG,202609130631,20260913235905,0000000000000013176629,BX782,I,국제,,도착,202609130620,20260913
2026-09-16T12:05:52+09:00,트리니티항공,부산/김해,PUS,GIMHAE,,N,홍콩,HKG,HONG KONG,202609130624,20260913235907,0000000000000013115529,TW640,I,국제,,도착,202609130620,20260913
2026-09-16T12:05:52+09:00,진에어,부산/김해,PUS,GIMHAE,,N,클락필드/클라크필드,CRK,CLARK FIELD,202609130621,20260913235908,0000000000000013157547,LJ066,I,국제,,도착,202609130625,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,광저우,CAN,GUANGZHOU,202609130609,20260913235906,0000000000000013171849,BX3105,I,국제,,도착,202609130630,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,시안,XIY,XIAN,202609130614,20260913235907,0000000000000013176451,BX342,I,국제,,도착,202609130630,20260913
