_collected_at,airline,arrAirport,arrAirportEng,arrvAirportCode,codeshare,depAirport,depAirportCode,depAirportEng,estimateddatetime,fgenTime,fid,flightid,io,line,masterflightid,rmkKor,scheduledatetime,searchday
2026-09-16T12:05:52+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609131538,20260913235908,0000000000000013171487,OZ8819,O,국내,BX8819,출발,202609131520,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609131538,20260913235905,0000000000000013171487,BX8819,O,국내,BX8819,출발,202609131520,20260913
2026-09-16T12:05:52+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609131758,20260913235904,0000000000000013131527,OZ8821,O,국내,BX8821,출발,202609131640,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609131758,20260913235907,0000000000000013131527,BX8821,O,국내,BX8821,출발,202609131640,20260913
2026-09-16T12:05:52+09:00,대한항공,부산/김해,GIMHAE,PUS,N,서울/김포,GMP,GIMPO,202609131753,20260913235907,0000000000000013090769,KE1827,O,국내,,출발,202609131735,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609131917,20260913235907,0000000000000013171463,BX8823,O,국내,BX8823,출발,202609131840,20260913
2026-09-16T12:05:52+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609131917,20260913235904,0000000000000013171463,OZ8823,O,국내,BX8823,출발,202609131840,20260913
2026-09-16T12:05:52+09:00,트리니티항공,부산/김해,GIMHAE,PUS,N,서울/김포,GMP,GIMPO,202609131906,20260913235904,0000000000000013114803,TW927,O,국내,,출발,202609131850,20260913
2026-09-16T12:05:52+09:00,제주항공,부산/김해,GIMHAE,PUS,N,서울/김포,GMP,GIMPO,202609132002,20260913235908,0000000000000013139282,7C907,O,국내,,출발,202609131955,20260913
2026-09-16T12:05:52+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609132012,20260913235908,0000000000000013131759,OZ8827,O,국내,BX8827,출발,202609132000,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609132012,20260913235905,0000000000000013131759,BX8827,O,국내,BX8827,출발,202609132000,20260913
2026-09-16T12:05:52+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609130901,20260913235904,0000000000000012842524,KE1512,O,국내,,출발,202609130845,20260913
2026-09-16T12:05:52+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609130924,20260913235904,0000000000000012797730,OZ8106,O,국내,BX8106,출발,202609130910,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609130924,20260913235907,0000000000000012797730,BX8106,O,국내,BX8106,출발,202609130910,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609130946,20260913235907,0000000000000012808452,BX8102,O,국내,BX8102,출발,202609130930,20260913
2026-09-16T12:05:52+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609130946,20260913235904,0000000000000012808452,OZ8102,O,국내,BX8102,출발,202609130930,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609130959,20260913235906,0000000000000012798450,BX8136,O,국내,BX8136,출발,202609130945,20260913
2026-09-16T12:05:52+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609130959,20260913235904,0000000000000012798450,OZ8136,O,국내,BX8136,출발,202609130945,20260913
2026-09-16T12:05:52+09:00,이스타항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609131017,20260913235906,0000000000000013175101,ZE902,O,국내,,출발,202609130950,20260913
2026-09-16T12:05:52+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609131056,20260913235907,0000000000000012775214,7C504,O,국내,,출발,202609131045,20260913
2026-09-16T12:05:52+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609131314,20260913235908,0000000000000013100037,LJ562,O,국내,,출발,202609131300,20260913
2026-09-16T12:05:52+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609131328,20260913235907,0000000000000012775634,7C506,O,국내,,출발,202609131300,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609131326,20260913235907,0000000000000012799290,BX8182,O,국내,,출발,202609131315,20260913
2026-09-16T12:05:52+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609131626,20260913235905,0000000000000012799710,OZ8108,O,국내,BX8108,출발,202609131320,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609131626,20260913235908,0000000000000012799710,BX8108,O,국내,BX8108,출발,202609131320,20260913
2026-09-16T12:05:52+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609131425,20260913235908,0000000000000012776054,7C508,O,국내,,출발,202609131405,20260913
2026-09-16T12:05:52+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609131520,20260913235908,0000000000000012842944,KE1538,O,국내,,출발,202609131450,20260913
2026-09-16T12:05:52+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609131548,20260913235905,0000000000000012800130,OZ8110,O,국내,BX8110,출발,202609131500,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609131548,20260913235905,0000000000000012800130,BX8110,O,국내,BX8110,출발,202609131500,20260913
2026-09-16T12:05:52+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609131536,20260913235906,0000000000000012776474,7C510,O,국내,,출발,202609131510,20260913
2026-09-16T12:05:52+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609131711,20260913235908,0000000000000012800550,OZ8112,O,국내,BX8112,출발,202609131630,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609131711,20260913235908,0000000000000012800550,BX8112,O,국내,BX8112,출발,202609131630,20260913
2026-09-16T12:05:52+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609131659,20260913235907,0000000000000012697076,LJ564,O,국내,,출발,202609131640,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609131751,20260913235907,0000000000000012800898,BX8132,O,국내,BX8132,출발,202609131710,20260913
2026-09-16T12:05:52+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609131751,20260913235904,0000000000000012800898,OZ8132,O,국내,BX8132,출발,202609131710,20260913
2026-09-16T12:05:52+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609131812,20260913235905,0000000000000012697916,LJ566,O,국내,,출발,202609131720,20260913
2026-09-16T12:05:52+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609131835,20260913235906,0000000000000013087380,KE1550,O,국내,,출발,202609131820,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609131859,20260913235905,0000000000000012801450,BX8116,O,국내,BX8116,출발,202609131835,20260913
2026-09-16T12:05:52+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609131847,20260913235906,0000000000000012776894,7C512,O,국내,,출발,202609131835,20260913
2026-09-16T12:05:52+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609131859,20260913235905,0000000000000012801450,OZ8116,O,국내,BX8116,출발,202609131835,20260913
2026-09-16T12:05:52+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609131927,20260913235905,0000000000000012698756,LJ568,O,국내,,출발,202609131915,20260913
2026-09-16T12:05:52+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609131934,20260913235906,0000000000000013150216,KE1554,O,국내,,출발,202609131925,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609131945,20260913235907,0000000000000012802470,BX8114,O,국내,BX8114,출발,202609131935,20260913
2026-09-16T12:05:52+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609131945,20260913235904,0000000000000012802470,OZ8114,O,국내,BX8114,출발,202609131935,20260913
2026-09-16T12:05:52+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609132013,20260913235907,0000000000000012699548,LJ570,O,국내,,출발,202609131935,20260913
2026-09-16T12:05:52+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609132031,20260913235904,0000000000000013062952,OZ8138,O,국내,BX8138,출발,202609131955,20260913
2026-09-16T12:05:52+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609132031,20260913235904,0000000000000013062952,BX8138,O,국내,BX8138,출발,202609131955,20260913
2026-09-16T12:05:52+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609132019,20260913235906,0000000000000012777314,7C514,O,국내,,출발,202609132000,20260913
2026-09-16T12:05:52+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609132043,20260913235908,0000000000000012844624,KE1558,O,국내,,출발,202609132030,20260913
2026-09-16T12:05:52+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609132117,20260913235906,0000000000000013087126,KE1562,O,국내,,출발,202609132105,20260913
