_collected_at,airline,arrAirport,arrAirportEng,arrvAirportCode,codeshare,depAirport,depAirportCode,depAirportEng,estimateddatetime,fgenTime,fid,flightid,io,line,masterflightid,rmkKor,scheduledatetime,searchday
2026-09-16T12:06:05+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609151105,20260915235906,0000000000000012775218,7C504,O,국내,,출발,202609151045,20260915
2026-09-16T12:06:05+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609151413,20260915235906,0000000000000013100041,LJ562,O,국내,,출발,202609151300,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609151320,20260915235906,0000000000000012775638,7C506,O,국내,,출발,202609151300,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609151340,20260915235905,0000000000000012799294,BX8182,O,국내,,출발,202609151315,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609151327,20260915235907,0000000000000012799714,BX8108,O,국내,BX8108,출발,202609151320,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609151327,20260915235907,0000000000000012799714,OZ8108,O,국내,BX8108,출발,202609151320,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609151420,20260915235904,0000000000000012776058,7C508,O,국내,,출발,202609151405,20260915
2026-09-16T12:06:05+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609151509,20260915235906,0000000000000012842948,KE1538,O,국내,,출발,202609151450,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609151532,20260915235906,0000000000000012800134,BX8110,O,국내,BX8110,출발,202609151500,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609151532,20260915235907,0000000000000012800134,OZ8110,O,국내,BX8110,출발,202609151500,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609151525,20260915235904,0000000000000012776478,7C510,O,국내,,출발,202609151510,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609151710,20260915235905,0000000000000012800554,OZ8112,O,국내,BX8112,출발,202609151630,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609151710,20260915235906,0000000000000012800554,BX8112,O,국내,BX8112,출발,202609151630,20260915
2026-09-16T12:06:05+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609151732,20260915235906,0000000000000012697080,LJ564,O,국내,,출발,202609151640,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609151719,20260915235907,0000000000000012801030,OZ8132,O,국내,BX8132,출발,202609151705,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609151719,20260915235905,0000000000000012801030,BX8132,O,국내,BX8132,출발,202609151705,20260915
2026-09-16T12:06:05+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609151751,20260915235905,0000000000000012697920,LJ566,O,국내,,출발,202609151720,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609152011,20260915235906,0000000000000013155847,OZ8116,O,국내,BX8116,출발,202609151830,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609152011,20260915235907,0000000000000013155847,BX8116,O,국내,BX8116,출발,202609151830,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609151847,20260915235907,0000000000000012776898,7C512,O,국내,,출발,202609151835,20260915
2026-09-16T12:06:05+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609151924,20260915235906,0000000000000012698760,LJ568,O,국내,,출발,202609151915,20260915
2026-09-16T12:06:05+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609151946,20260915235906,0000000000000013150220,KE1554,O,국내,,출발,202609151925,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609151953,20260915235907,0000000000000012802474,OZ8114,O,국내,BX8114,출발,202609151935,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609151953,20260915235905,0000000000000012802474,BX8114,O,국내,BX8114,출발,202609151935,20260915
2026-09-16T12:06:05+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609152036,20260915235907,0000000000000013062954,OZ8138,O,국내,BX8138,출발,202609151955,20260915
2026-09-16T12:06:05+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609152036,20260915235905,0000000000000013062954,BX8138,O,국내,BX8138,출발,202609151955,20260915
2026-09-16T12:06:05+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609152013,20260915235907,0000000000000012777318,7C514,O,국내,,출발,202609152000,20260915
2026-09-16T12:06:05+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609152020,20260915235904,0000000000000012699668,LJ570,O,국내,,출발,202609152000,20260915
2026-09-16T12:06:05+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609152045,20260915235907,0000000000000012844628,KE1558,O,국내,,출발,202609152030,20260915
2026-09-16T12:06:05+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609152123,20260915235907,0000000000000013087130,KE1562,O,국내,,출발,202609152105,20260915
