_collected_at,airline,arrAirport,arrAirportEng,arrvAirportCode,codeshare,depAirport,depAirportCode,depAirportEng,estimateddatetime,fgenTime,fid,flightid,io,line,masterflightid,rmkKor,scheduledatetime,searchday
2026-09-10T15:43:53+09:00,대한항공,부산/김해,GIMHAE,PUS,N,서울/김포,GMP,GIMPO,202609080706,20260908235904,0000000000000012810142,KE1803,O,국내,,출발,202609080700,20260908
2026-09-10T15:43:53+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609080733,20260908235906,0000000000000012788220,OZ8803,O,국내,BX8803,출발,202609080720,20260908
2026-09-10T15:43:53+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609080733,20260908235906,0000000000000012788220,BX8803,O,국내,BX8803,출발,202609080720,20260908
2026-09-10T15:43:53+09:00,대한항공,부산/김해,GIMHAE,PUS,N,서울/김포,GMP,GIMPO,202609080814,20260908235905,0000000000000012824574,KE1807,O,국내,,출발,202609080805,20260908
2026-09-10T15:43:53+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609080933,20260908235907,0000000000000013131285,OZ8807,O,국내,BX8807,출발,202609080905,20260908
2026-09-10T15:43:53+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609080933,20260908235903,0000000000000013131285,BX8807,O,국내,BX8807,출발,202609080905,20260908
2026-09-10T15:43:53+09:00,대한항공,부산/김해,GIMHAE,PUS,N,서울/김포,GMP,GIMPO,202609081042,20260908235905,0000000000000012828174,KE1811,O,국내,,출발,202609081030,20260908
2026-09-10T15:43:53+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609081052,20260908235904,0000000000000012789020,BX8809,O,국내,BX8809,출발,202609081040,20260908
2026-09-10T15:43:53+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609081052,20260908235906,0000000000000012789020,OZ8809,O,국내,BX8809,출발,202609081040,20260908
2026-09-10T15:43:53+09:00,트리니티항공,부산/김해,GIMHAE,PUS,N,서울/김포,GMP,GIMPO,202609081102,20260908235905,0000000000000013035780,TW923,O,국내,,출발,202609081050,20260908
2026-09-10T15:43:53+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609081154,20260908235906,0000000000000012789440,OZ8811,O,국내,BX8811,출발,202609081140,20260908
2026-09-10T15:43:53+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609081154,20260908235904,0000000000000012789440,BX8811,O,국내,BX8811,출발,202609081140,20260908
2026-09-10T15:43:53+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609081249,20260908235906,0000000000000012789860,OZ8813,O,국내,BX8813,출발,202609081240,20260908
2026-09-10T15:43:53+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609081249,20260908235906,0000000000000012789860,BX8813,O,국내,BX8813,출발,202609081240,20260908
2026-09-10T15:43:53+09:00,대한항공,부산/김해,GIMHAE,PUS,N,서울/김포,GMP,GIMPO,202609081411,20260908235904,0000000000000013090317,KE1819,O,국내,,출발,202609081400,20260908
2026-09-10T15:43:53+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609081430,20260908235904,0000000000000013121656,BX8817,O,국내,BX8817,출발,202609081420,20260908
2026-09-10T15:43:53+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609081430,20260908235906,0000000000000013121656,OZ8817,O,국내,BX8817,출발,202609081420,20260908
2026-09-10T15:43:53+09:00,트리니티항공,부산/김해,GIMHAE,PUS,N,서울/김포,GMP,GIMPO,202609081512,20260908235905,0000000000000013115149,TW925,O,국내,,출발,202609081450,20260908
2026-09-10T15:43:53+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609081656,20260908235906,0000000000000013131517,BX8821,O,국내,BX8821,출발,202609081640,20260908
2026-09-10T15:43:53+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609081656,20260908235906,0000000000000013131517,OZ8821,O,국내,BX8821,출발,202609081640,20260908
2026-09-10T15:43:53+09:00,대한항공,부산/김해,GIMHAE,PUS,N,서울/김포,GMP,GIMPO,202609081758,20260908235906,0000000000000013090759,KE1827,O,국내,,출발,202609081735,20260908
2026-09-10T15:43:53+09:00,트리니티항공,부산/김해,GIMHAE,PUS,N,서울/김포,GMP,GIMPO,202609081912,20260908235904,0000000000000013114793,TW927,O,국내,,출발,202609081850,20260908
2026-09-10T15:43:53+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609082018,20260908235905,0000000000000013131749,BX8827,O,국내,BX8827,출발,202609082000,20260908
2026-09-10T15:43:53+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609082018,20260908235906,0000000000000013131749,OZ8827,O,국내,BX8827,출발,202609082000,20260908
2026-09-10T15:43:53+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609080815,20260908235903,0000000000000012774850,7C502,O,국내,,출발,202609080750,20260908
2026-09-10T15:43:53+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609080904,20260908235904,0000000000000012842514,KE1512,O,국내,,출발,202609080845,20260908
2026-09-10T15:43:53+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609080920,20260908235905,0000000000000012797720,BX8106,O,국내,BX8106,출발,202609080910,20260908
2026-09-10T15:43:53+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609080920,20260908235906,0000000000000012797720,OZ8106,O,국내,BX8106,출발,202609080910,20260908
2026-09-10T15:43:53+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609080948,20260908235904,0000000000000012797860,BX8102,O,국내,BX8102,출발,202609080930,20260908
2026-09-10T15:43:53+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609080948,20260908235906,0000000000000012797860,OZ8102,O,국내,BX8102,출발,202609080930,20260908
2026-09-10T15:43:53+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609081009,20260908235904,0000000000000012798440,BX8136,O,국내,BX8136,출발,202609080945,20260908
