_collected_at,airline,arrAirport,arrAirportCode,arrAirportEng,arrvAirportCode,codeshare,depAirport,depAirportCode,depAirportEng,estimateddatetime,fgenTime,fid,flightid,io,line,masterflightid,rmkKor,scheduledatetime,searchday
2026-09-16T12:05:58+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,울란바토르/칭기스칸,UBN,ULAANBAATAR,202609140632,20260914235907,0000000000000013174209,7C5258,I,국제,,도착,202609140650,20260914
2026-09-16T12:05:58+09:00,비엣젯항공,부산/김해,PUS,GIMHAE,,N,호치민/호찌민,SGN,HO CHI MINH,202609140755,20260914235905,0000000000000013152258,VJ868,I,국제,,도착,202609140655,20260914
2026-09-16T12:05:58+09:00,이스타항공,부산/김해,PUS,GIMHAE,,N,푸꼭(푸국)/푸꾸옥,PQC,PHU QUOC AIRPORT,202609140648,20260914235906,0000000000000013175160,ZE982,I,국제,,도착,202609140655,20260914
2026-09-16T12:05:58+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,팡라오/보홀팡라오,TAG,BOHOL PANGLAO,202609140642,20260914235906,0000000000000013075135,7C2158,I,국제,,도착,202609140655,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,세부,CEB,CEBU,202609140646,20260914235905,0000000000000013119325,BX712,I,국제,,도착,202609140655,20260914
2026-09-16T12:05:58+09:00,홍콩익스프레스,부산/김해,PUS,GIMHAE,,Y,홍콩,HKG,HONG KONG,202609140656,20260914235906,0000000000000013087625,UO604,I,국제,UO604,도착,202609140700,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,청두/톈푸,TFU,TIANFU,202609140640,20260914235905,0000000000000013171820,BX3845,I,국제,,도착,202609140700,20260914
2026-09-16T12:05:58+09:00,진에어,부산/김해,PUS,GIMHAE,,N,방콕/수완나품,BKK,BANGKOK,202609140806,20260914235907,0000000000000013134857,LJ022,I,국제,,도착,202609140700,20260914
2026-09-16T12:05:58+09:00,캐세이퍼시픽항공,부산/김해,PUS,GIMHAE,,Y,홍콩,HKG,HONG KONG,202609140656,20260914235904,0000000000000013087625,CX5604,I,국제,UO604,도착,202609140700,20260914
2026-09-16T12:05:58+09:00,베트남항공,부산/김해,PUS,GIMHAE,,N,하노이,HAN,HANOI,202609140652,20260914235907,0000000000000012862903,VN428,I,국제,,도착,202609140705,20260914
2026-09-16T12:05:58+09:00,비엣젯항공,부산/김해,PUS,GIMHAE,,N,하노이,HAN,HANOI,202609140736,20260914235905,0000000000000013125109,VJ982,I,국제,,도착,202609140710,20260914
2026-09-16T12:05:58+09:00,진에어,부산/김해,PUS,GIMHAE,,N,다낭,DAD,DANANG,202609140719,20260914235907,0000000000000013135156,LJ112,I,국제,,도착,202609140715,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,다낭,DAD,DANANG,202609140651,20260914235907,0000000000000013163833,BX774,I,국제,,도착,202609140720,20260914
2026-09-16T12:05:58+09:00,진에어,부산/김해,PUS,GIMHAE,,N,세부,CEB,CEBU,202609140702,20260914235905,0000000000000012724373,LJ062,I,국제,,도착,202609140725,20260914
2026-09-16T12:05:58+09:00,델타항공,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609140739,20260914235904,0000000000000012812255,DL7855,I,국제,KE1401,도착,202609140745,20260914
2026-09-16T12:05:58+09:00,대한항공,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609140739,20260914235907,0000000000000012812255,KE1401,I,국제,KE1401,도착,202609140745,20260914
2026-09-16T12:05:58+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609140739,20260914235904,0000000000000012812255,OZ9781,I,국제,KE1401,도착,202609140745,20260914
2026-09-16T12:05:58+09:00,진에어,부산/김해,PUS,GIMHAE,,N,푸꼭(푸국)/푸꾸옥,PQC,PHU QUOC AIRPORT,202609140916,20260914235907,0000000000000013081460,LJ120,I,국제,,도착,202609140745,20260914
2026-09-16T12:05:58+09:00,베트남항공,부산/김해,PUS,GIMHAE,,N,호치민/호찌민,SGN,HO CHI MINH,202609140812,20260914235906,0000000000000013176848,VN422,I,국제,,도착,202609140750,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,덴파사르,DPS,DENPASAR,202609140822,20260914235907,0000000000000013176512,BX602,I,국제,,도착,202609140800,20260914
2026-09-16T12:05:58+09:00,대한항공,부산/김해,PUS,GIMHAE,,N,서울/김포,GMP,GIMPO,202609140800,20260914235905,0000000000000012810155,KE1803,I,국내,,도착,202609140805,20260914
2026-09-16T12:05:58+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,싱가폴/싱가포르,SIN,SINGAPORE,202609140729,20260914235906,0000000000000013074774,7C2662,I,국제,,도착,202609140810,20260914
2026-09-16T12:05:58+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609140817,20260914235904,0000000000000012787999,OZ8803,I,국내,BX8803,도착,202609140830,20260914
2026-09-16T12:05:58+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,방콕/수완나품,BKK,BANGKOK,202609140943,20260914235907,0000000000000012709459,7C2552,I,국제,,도착,202609140830,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609140817,20260914235906,0000000000000012787999,BX8803,I,국내,BX8803,도착,202609140830,20260914
2026-09-16T12:05:58+09:00,대한항공,부산/김해,PUS,GIMHAE,,N,서울/김포,GMP,GIMPO,202609140856,20260914235906,0000000000000012824587,KE1807,I,국내,,도착,202609140910,20260914
2026-09-16T12:05:58+09:00,대한항공,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609140935,20260914235906,0000000000000012812675,KE1403,I,국제,KE1403,도착,202609140930,20260914
2026-09-16T12:05:58+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609140935,20260914235904,0000000000000012812675,OZ9783,I,국제,KE1403,도착,202609140930,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609140929,20260914235906,0000000000000012797347,BX8100,I,국내,BX8100,도착,202609140930,20260914
2026-09-16T12:05:58+09:00,중화항공,부산/김해,PUS,GIMHAE,,N,타이페이/타오위안,TPE,TAOYUAN,202609140907,20260914235907,0000000000000013124897,CI190,I,국제,,도착,202609140930,20260914
2026-09-16T12:05:58+09:00,델타항공,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609140935,20260914235904,0000000000000012812675,DL7931,I,국제,KE1403,도착,202609140930,20260914
2026-09-16T12:05:58+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609140929,20260914235904,0000000000000012797347,OZ8100,I,국내,BX8100,도착,202609140930,20260914
2026-09-16T12:05:58+09:00,가루다인도네시아,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609140935,20260914235904,0000000000000012812675,GA9989,I,국제,KE1403,도착,202609140930,20260914
2026-09-16T12:05:58+09:00,대한항공,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609140950,20260914235907,0000000000000012842527,KE1512,I,국내,,도착,202609140945,20260914
2026-09-16T12:05:58+09:00,비엣젯항공,부산/김해,PUS,GIMHAE,,N,나트랑,CXR,NHA TRANG,202609141025,20260914235905,0000000000000013170187,VJ918,I,국제,,도착,202609140950,20260914
2026-09-16T12:05:58+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,후쿠오카,FUK,FUKUOKA,202609140938,20260914235905,0000000000000012708771,7C1452,I,국제,,도착,202609141000,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609140959,20260914235906,0000000000000013131298,BX8807,I,국내,BX8807,도착,202609141010,20260914
2026-09-16T12:05:58+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609140959,20260914235904,0000000000000013131298,OZ8807,I,국내,BX8807,도착,202609141010,20260914
2026-09-16T12:05:58+09:00,중국남방항공,부산/김해,PUS,GIMHAE,,N,심양/선양,SHE,SHENYANG,202609141022,20260914235905,0000000000000012743460,CZ665,I,국제,,도착,202609141020,20260914
2026-09-16T12:05:58+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609141016,20260914235905,0000000000000012797733,OZ8106,I,국내,BX8106,도착,202609141020,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609141016,20260914235905,0000000000000012797733,BX8106,I,국내,BX8106,도착,202609141020,20260914
2026-09-16T12:05:58+09:00,에바항공,부산/김해,PUS,GIMHAE,,N,타이페이/타오위안,TPE,TAOYUAN,202609141006,20260914235906,0000000000000013165430,BR1194,I,국제,,도착,202609141020,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,후쿠오카,FUK,FUKUOKA,202609141010,20260914235907,0000000000000013163782,BX147,I,국제,,도착,202609141030,20260914
2026-09-16T12:05:58+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609141032,20260914235904,0000000000000013155924,OZ8102,I,국내,BX8102,도착,202609141030,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609141032,20260914235905,0000000000000013155924,BX8102,I,국내,BX8102,도착,202609141030,20260914
2026-09-16T12:05:58+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609141049,20260914235904,0000000000000012798453,OZ8136,I,국내,BX8136,도착,202609141050,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609141049,20260914235906,0000000000000012798453,BX8136,I,국내,BX8136,도착,202609141050,20260914
2026-09-16T12:05:58+09:00,이스타항공,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609141106,20260914235906,0000000000000012988254,ZE902,I,국내,,도착,202609141105,20260914
2026-09-16T12:05:58+09:00,중화항공,부산/김해,PUS,GIMHAE,,N,타이페이/타오위안,TPE,TAOYUAN,202609141110,20260914235906,0000000000000012861613,CI188,I,국제,,도착,202609141115,20260914
2026-09-16T12:05:58+09:00,스타럭스항공,부산/김해,PUS,GIMHAE,,N,타이페이/타오위안,TPE,TAOYUAN,202609141138,20260914235905,0000000000000013026090,JX900,I,국제,,도착,202609141130,20260914
2026-09-16T12:05:58+09:00,상해항공,부산/김해,PUS,GIMHAE,,Y,상하이/푸동,PVG,PUDONG,202609141112,20260914235908,0000000000000012864331,FM3085,I,국제,MU5043,도착,202609141135,20260914
2026-09-16T12:05:58+09:00,대한항공,부산/김해,PUS,GIMHAE,,N,서울/김포,GMP,GIMPO,202609141120,20260914235906,0000000000000012828187,KE1811,I,국내,,도착,202609141135,20260914
2026-09-16T12:05:58+09:00,중국동방항공,부산/김해,PUS,GIMHAE,,Y,상하이/푸동,PVG,PUDONG,202609141112,20260914235904,0000000000000012864331,MU5043,I,국제,MU5043,도착,202609141135,20260914
2026-09-16T12:05:58+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609141133,20260914235905,0000000000000012775217,7C504,I,국내,,도착,202609141145,20260914
2026-09-16T12:05:58+09:00,중국국제항공,부산/김해,PUS,GIMHAE,,Y,베이징(서우두)/서우두,PEK,BEIJING CAPITAL,202609141130,20260914235905,0000000000000012743701,CA129,I,국제,CA129,도착,202609141145,20260914
2026-09-16T12:05:58+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,베이징(서우두)/서우두,PEK,BEIJING CAPITAL,202609141130,20260914235905,0000000000000012743701,OZ6836,I,국제,CA129,도착,202609141145,20260914
2026-09-16T12:05:58+09:00,진에어,부산/김해,PUS,GIMHAE,,N,후쿠오카,FUK,FUKUOKA,202609141301,20260914235906,0000000000000012720923,LJ292,I,국제,,도착,202609141155,20260914
2026-09-16T12:05:58+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609141140,20260914235904,0000000000000012789033,OZ8809,I,국내,BX8809,도착,202609141200,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609141140,20260914235907,0000000000000012789033,BX8809,I,국내,BX8809,도착,202609141200,20260914
2026-09-16T12:05:58+09:00,트리니티항공,부산/김해,PUS,GIMHAE,,N,후쿠오카,FUK,FUKUOKA,202609141145,20260914235904,0000000000000012718435,TW232,I,국제,,도착,202609141200,20260914
2026-09-16T12:05:58+09:00,진에어,부산/김해,PUS,GIMHAE,,N,오사카/간사이,KIX,KANSAI,202609141206,20260914235906,0000000000000012720293,LJ252,I,국제,,도착,202609141205,20260914
2026-09-16T12:05:58+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,오사카/간사이,KIX,KANSAI,202609141200,20260914235907,0000000000000013154314,7C1352,I,국제,,도착,202609141210,20260914
2026-09-16T12:05:58+09:00,이스타항공,부산/김해,PUS,GIMHAE,,N,후쿠오카,FUK,FUKUOKA,202609141143,20260914235907,0000000000000013175997,ZE942,I,국제,,도착,202609141210,20260914
2026-09-16T12:05:58+09:00,진에어,부산/김해,PUS,GIMHAE,,N,오사카/간사이,KIX,KANSAI,202609141229,20260914235904,0000000000000013135705,LJ256,I,국제,,도착,202609141225,20260914
2026-09-16T12:05:58+09:00,진에어,부산/김해,PUS,GIMHAE,,N,나고야/주부,NGO,CHUBU CENTRAIR,202609141410,20260914235906,0000000000000012722033,LJ376,I,국제,,도착,202609141230,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,오사카/간사이,KIX,KANSAI,202609141252,20260914235906,0000000000000013172123,BX123,I,국제,,도착,202609141240,20260914
2026-09-16T12:05:58+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609141254,20260914235904,0000000000000012789453,OZ8811,I,국내,BX8811,도착,202609141245,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609141254,20260914235906,0000000000000012789453,BX8811,I,국내,BX8811,도착,202609141245,20260914
2026-09-16T12:05:58+09:00,스타럭스항공,부산/김해,PUS,GIMHAE,,N,타이중/칭취안강,RMQ,CINGCYUANGANG,202609141244,20260914235906,0000000000000013169629,JX1310,I,국제,,도착,202609141255,20260914
2026-09-16T12:05:58+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,도쿄/나리타,NRT,TOKYO/NARITA,202609141226,20260914235906,0000000000000012711567,7C1152,I,국제,,도착,202609141300,20260914
2026-09-16T12:05:58+09:00,진에어,부산/김해,PUS,GIMHAE,,N,도쿄/나리타,NRT,TOKYO/NARITA,202609141447,20260914235907,0000000000000013175815,LJ222,I,국제,,도착,202609141300,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,후쿠오카,FUK,FUKUOKA,202609141241,20260914235905,0000000000000012989113,BX141,I,국제,,도착,202609141300,20260914
2026-09-16T12:05:58+09:00,진에어,부산/김해,PUS,GIMHAE,,N,오키나와,OKA,OKINAWA,202609141258,20260914235905,0000000000000012721613,LJ372,I,국제,,도착,202609141305,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,도쿄/나리타,NRT,TOKYO/NARITA,202609141305,20260914235906,0000000000000013163937,BX111,I,국제,,도착,202609141315,20260914
2026-09-16T12:05:58+09:00,홍콩익스프레스,부산/김해,PUS,GIMHAE,,Y,홍콩,HKG,HONG KONG,202609141321,20260914235905,0000000000000013088035,UO674,I,국제,UO674,도착,202609141335,20260914
2026-09-16T12:05:58+09:00,캐세이퍼시픽항공,부산/김해,PUS,GIMHAE,,Y,홍콩,HKG,HONG KONG,202609141321,20260914235905,0000000000000013088035,CX5674,I,국제,UO674,도착,202609141335,20260914
2026-09-16T12:05:58+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609141325,20260914235904,0000000000000012789873,OZ8813,I,국내,BX8813,도착,202609141345,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609141325,20260914235907,0000000000000012789873,BX8813,I,국내,BX8813,도착,202609141345,20260914
2026-09-16T12:05:58+09:00,이스타항공,부산/김해,PUS,GIMHAE,,N,연길/옌지,YNJ,YANJI,202609141348,20260914235905,0000000000000013116071,ZE986,I,국제,,도착,202609141350,20260914
2026-09-16T12:05:58+09:00,트리니티항공,부산/김해,PUS,GIMHAE,,N,도쿄/나리타,NRT,TOKYO/NARITA,202609141336,20260914235907,0000000000000013171385,TW298,I,국제,,도착,202609141355,20260914
2026-09-16T12:05:58+09:00,대한항공,부산/김해,PUS,GIMHAE,,Y,상하이/푸동,PVG,PUDONG,202609141329,20260914235907,0000000000000012858299,KE2072,I,국제,KE2072,도착,202609141400,20260914
2026-09-16T12:05:58+09:00,중국동방항공,부산/김해,PUS,GIMHAE,,Y,상하이/푸동,PVG,PUDONG,202609141329,20260914235904,0000000000000012858299,MU8955,I,국제,KE2072,도착,202609141400,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,시즈오카,FSZ,SHIZUOKA,202609141346,20260914235908,0000000000000013157830,BX1635,I,국제,,도착,202609141400,20260914
2026-09-16T12:05:58+09:00,진에어,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609141351,20260914235906,0000000000000013100040,LJ562,I,국내,,도착,202609141400,20260914
2026-09-16T12:05:58+09:00,진에어,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609141351,20260914235906,0000000000000013100040,LJ562,I,국내,,도착,202609141400,20260914
2026-09-16T12:05:58+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609141354,20260914235906,0000000000000012775637,7C506,I,국내,,도착,202609141405,20260914
2026-09-16T12:05:58+09:00,이스타항공,부산/김해,PUS,GIMHAE,,N,오사카/간사이,KIX,KANSAI,202609141341,20260914235907,0000000000000013176032,ZE914,I,국제,,도착,202609141405,20260914
2026-09-16T12:05:58+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609141414,20260914235904,0000000000000012799293,OZ8182,I,국내,BX8182,도착,202609141420,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609141414,20260914235906,0000000000000012799293,BX8182,I,국내,BX8182,도착,202609141420,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609141404,20260914235906,0000000000000012799713,BX8108,I,국내,BX8108,도착,202609141425,20260914
2026-09-16T12:05:58+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609141404,20260914235904,0000000000000012799713,OZ8108,I,국내,BX8108,도착,202609141425,20260914
2026-09-16T12:05:58+09:00,대한항공,부산/김해,PUS,GIMHAE,,Y,도쿄/나리타,NRT,TOKYO/NARITA,202609141503,20260914235906,0000000000000012859469,KE2130,I,국제,KE2130,도착,202609141455,20260914
2026-09-16T12:05:58+09:00,일본항공,부산/김해,PUS,GIMHAE,,Y,도쿄/나리타,NRT,TOKYO/NARITA,202609141503,20260914235904,0000000000000012859469,JL5231,I,국제,KE2130,도착,202609141455,20260914
2026-09-16T12:05:58+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609141455,20260914235906,0000000000000012776057,7C508,I,국내,,도착,202609141505,20260914
2026-09-16T12:05:58+09:00,대한항공,부산/김해,PUS,GIMHAE,,N,서울/김포,GMP,GIMPO,202609141500,20260914235905,0000000000000013090330,KE1819,I,국내,,도착,202609141505,20260914
2026-09-16T12:05:58+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609141512,20260914235904,0000000000000013121669,OZ8817,I,국내,BX8817,도착,202609141525,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609141512,20260914235906,0000000000000013121669,BX8817,I,국내,BX8817,도착,202609141525,20260914
2026-09-16T12:05:58+09:00,중화항공,부산/김해,PUS,GIMHAE,,Y,타이페이/타오위안,TPE,TAOYUAN,202609141626,20260914235908,0000000000000012709673,CI9686,I,국제,7C6152,도착,202609141530,20260914
2026-09-16T12:05:58+09:00,대한항공,부산/김해,PUS,GIMHAE,,Y,타이페이/타오위안,TPE,TAOYUAN,202609141517,20260914235904,0000000000000012859259,KE2086,I,국제,KE2086,도착,202609141530,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,오사카/간사이,KIX,KANSAI,202609141530,20260914235905,0000000000000013163790,BX125,I,국제,,도착,202609141530,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,청도/칭다오,TAO,QINGDAO,202609141509,20260914235905,0000000000000013119642,BX322,I,국제,,도착,202609141530,20260914
2026-09-16T12:05:58+09:00,제주항공,부산/김해,PUS,GIMHAE,,Y,타이페이/타오위안,TPE,TAOYUAN,202609141626,20260914235904,0000000000000012709673,7C6152,I,국제,7C6152,도착,202609141530,20260914
2026-09-16T12:05:58+09:00,대한항공,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609141544,20260914235905,0000000000000012842947,KE1538,I,국내,,도착,202609141555,20260914
2026-09-16T12:05:58+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,후쿠오카,FUK,FUKUOKA,202609141607,20260914235905,0000000000000013154391,7C1454,I,국제,,도착,202609141555,20260914
2026-09-16T12:05:58+09:00,이스타항공,부산/김해,PUS,GIMHAE,,N,타이페이/타오위안,TPE,TAOYUAN,202609141623,20260914235905,0000000000000013164604,ZE990,I,국제,,도착,202609141600,20260914
2026-09-16T12:05:58+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609141616,20260914235904,0000000000000012800133,OZ8110,I,국내,BX8110,도착,202609141610,20260914
2026-09-16T12:05:58+09:00,중국동방항공,부산/김해,PUS,GIMHAE,,Y,청도/칭다오,TAO,QINGDAO,202609141602,20260914235904,0000000000000012858629,MU8943,I,국제,KE2082,도착,202609141610,20260914
2026-09-16T12:05:58+09:00,대한항공,부산/김해,PUS,GIMHAE,,Y,청도/칭다오,TAO,QINGDAO,202609141602,20260914235907,0000000000000012858629,KE2082,I,국제,KE2082,도착,202609141610,20260914
2026-09-16T12:05:58+09:00,상해항공,부산/김해,PUS,GIMHAE,,Y,청도/칭다오,TAO,QINGDAO,202609141602,20260914235904,0000000000000012858629,FM8762,I,국제,KE2082,도착,202609141610,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609141616,20260914235906,0000000000000012800133,BX8110,I,국내,BX8110,도착,202609141610,20260914
2026-09-16T12:05:58+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609141605,20260914235906,0000000000000012776477,7C510,I,국내,,도착,202609141620,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,연길/옌지,YNJ,YANJI,202609141612,20260914235907,0000000000000013137600,BX338,I,국제,,도착,202609141620,20260914
2026-09-16T12:05:58+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,대용/장가계,DYG,ZHANG JIA JIE,202609141557,20260914235907,0000000000000013163165,BX372,I,국제,,도착,202609141635,20260914
2026-09-16T12:05:58+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,도쿄/나리타,NRT,TOKYO/NARITA,202609141621,20260914235906,0000000000000012990218,7C1154,I,국제,,도착,202609141640,20260914
