_collected_at,airline,arrAirport,arrAirportEng,arrvAirportCode,codeshare,depAirport,depAirportCode,depAirportEng,estimateddatetime,fgenTime,fid,flightid,io,line,masterflightid,rmkKor,scheduledatetime,searchday
2026-09-21T14:10:35+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,서울/김포,GMP,GIMPO,202609202024,20260920235904,0000000000000013131773,BX8827,O,국내,BX8827,출발,202609202000,20260920
2026-09-21T14:10:35+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609200909,20260920235905,0000000000000012842538,KE1512,O,국내,,출발,202609200845,20260920
2026-09-21T14:10:35+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609200923,20260920235907,0000000000000012797744,OZ8106,O,국내,BX8106,출발,202609200910,20260920
2026-09-21T14:10:35+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609200923,20260920235906,0000000000000012797744,BX8106,O,국내,BX8106,출발,202609200910,20260920
2026-09-21T14:10:35+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609200948,20260920235906,0000000000000012808454,BX8102,O,국내,BX8102,출발,202609200930,20260920
2026-09-21T14:10:35+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609200948,20260920235907,0000000000000012808454,OZ8102,O,국내,BX8102,출발,202609200930,20260920
2026-09-21T14:10:35+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609201002,20260920235906,0000000000000012798464,BX8136,O,국내,BX8136,출발,202609200945,20260920
2026-09-21T14:10:35+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609201002,20260920235907,0000000000000012798464,OZ8136,O,국내,BX8136,출발,202609200945,20260920
2026-09-21T14:10:35+09:00,이스타항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609201020,20260920235907,0000000000000012988147,ZE902,O,국내,,출발,202609200950,20260920
2026-09-21T14:10:35+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609201104,20260920235906,0000000000000012775228,7C504,O,국내,,출발,202609201045,20260920
2026-09-21T14:10:35+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609201343,20260920235905,0000000000000012775648,7C506,O,국내,,출발,202609201300,20260920
2026-09-21T14:10:35+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609201316,20260920235904,0000000000000013100051,LJ562,O,국내,,출발,202609201300,20260920
2026-09-21T14:10:35+09:00,에어부산,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609201332,20260920235905,0000000000000012799304,BX8182,O,국내,,출발,202609201315,20260920
2026-09-21T14:10:35+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609201335,20260920235907,0000000000000012799724,OZ8108,O,국내,BX8108,출발,202609201320,20260920
2026-09-21T14:10:35+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609201335,20260920235904,0000000000000012799724,BX8108,O,국내,BX8108,출발,202609201320,20260920
2026-09-21T14:10:35+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609201429,20260920235906,0000000000000012776068,7C508,O,국내,,출발,202609201405,20260920
2026-09-21T14:10:35+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609201508,20260920235904,0000000000000012842958,KE1538,O,국내,,출발,202609201450,20260920
2026-09-21T14:10:35+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609201520,20260920235907,0000000000000012800144,OZ8110,O,국내,BX8110,출발,202609201500,20260920
2026-09-21T14:10:35+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609201520,20260920235904,0000000000000012800144,BX8110,O,국내,BX8110,출발,202609201500,20260920
2026-09-21T14:10:35+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609201540,20260920235907,0000000000000012776488,7C510,O,국내,,출발,202609201510,20260920
2026-09-21T14:10:35+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609201705,20260920235907,0000000000000012800564,OZ8112,O,국내,BX8112,출발,202609201630,20260920
2026-09-21T14:10:35+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609201705,20260920235904,0000000000000012800564,BX8112,O,국내,BX8112,출발,202609201630,20260920
2026-09-21T14:10:35+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609201701,20260920235905,0000000000000012697090,LJ564,O,국내,,출발,202609201640,20260920
2026-09-21T14:10:35+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609201735,20260920235905,0000000000000012800904,BX8132,O,국내,BX8132,출발,202609201710,20260920
2026-09-21T14:10:35+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609201735,20260920235907,0000000000000012800904,OZ8132,O,국내,BX8132,출발,202609201710,20260920
2026-09-21T14:10:35+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609201746,20260920235905,0000000000000012697930,LJ566,O,국내,,출발,202609201720,20260920
2026-09-21T14:10:35+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609201831,20260920235905,0000000000000013086920,KE1550,O,국내,,출발,202609201820,20260920
2026-09-21T14:10:35+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609201843,20260920235905,0000000000000012776908,7C512,O,국내,,출발,202609201835,20260920
2026-09-21T14:10:35+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609201845,20260920235905,0000000000000012801454,BX8116,O,국내,BX8116,출발,202609201835,20260920
2026-09-21T14:10:35+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609201845,20260920235907,0000000000000012801454,OZ8116,O,국내,BX8116,출발,202609201835,20260920
2026-09-21T14:10:35+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609201923,20260920235904,0000000000000012698770,LJ568,O,국내,,출발,202609201915,20260920
2026-09-21T14:10:35+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609201938,20260920235906,0000000000000013150230,KE1554,O,국내,,출발,202609201925,20260920
2026-09-21T14:10:35+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609201946,20260920235906,0000000000000012802484,BX8114,O,국내,BX8114,출발,202609201935,20260920
2026-09-21T14:10:35+09:00,진에어,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609201945,20260920235906,0000000000000012699560,LJ570,O,국내,,출발,202609201935,20260920
2026-09-21T14:10:35+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609201946,20260920235907,0000000000000012802484,OZ8114,O,국내,BX8114,출발,202609201935,20260920
2026-09-21T14:10:35+09:00,에어부산,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609202011,20260920235905,0000000000000013062964,BX8138,O,국내,BX8138,출발,202609201955,20260920
2026-09-21T14:10:35+09:00,아시아나항공,부산/김해,GIMHAE,PUS,Y,제주,CJU,JEJU,202609202011,20260920235907,0000000000000013062964,OZ8138,O,국내,BX8138,출발,202609201955,20260920
2026-09-21T14:10:35+09:00,제주항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609202021,20260920235906,0000000000000012777328,7C514,O,국내,,출발,202609202000,20260920
2026-09-21T14:10:35+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609202043,20260920235904,0000000000000012844638,KE1558,O,국내,,출발,202609202030,20260920
2026-09-21T14:10:35+09:00,대한항공,부산/김해,GIMHAE,PUS,N,제주,CJU,JEJU,202609202122,20260920235907,0000000000000013087140,KE1562,O,국내,,출발,202609202105,20260920
